ResourceID,card,card_order,image_identifier_content,image_identifier_type,image_other_identifier_content,image_other_identifier_type,image_name_content,image_name_content_type,image_name_content_language,image_right_type,image_url
b5015326-f198-5138-ac1c-0b08a61bc942,image,11,https://n2t.net/ark:/15052/12aed601-1e71-4485-b6c7-5e575942fe1d,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q1877,Wikibase,T.T Kruisherenklooster Uden,Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/6/6f/T.T_Kruisherenklooster_Uden.JPG
7a3095fe-e15e-5b67-941a-26c002ea3840,image,11,https://n2t.net/ark:/15052/b1b6701f-0257-4b60-bfc2-09932b30857e,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q1878,Wikibase,T.T Retraitehuis Uden,Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/0/0b/T.T_Retraitehuis_Uden.JPG
9af8152f-4e13-5358-ad85-648e2ed28ebd,image,11,https://n2t.net/ark:/15052/c015aa8b-664f-40b2-a5fe-6f9b26dd8966,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q1925,Wikibase,Monument 513720 Hoogstraat 6-8 Waalre,Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/1/1a/Monument_513720_Hoogstraat_6-8_Waalre.jpg
1448d57f-2835-5403-85dd-f98a293db5fb,image,11,https://n2t.net/ark:/15052/36dfbaba-36fe-4c64-b863-7c3aceccd33b,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q1896,Wikibase,Voorburg broederkloost,Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/6/69/Voorburg_broederkloost.JPG
931c6ee0-5309-5863-b372-ee3de6e51542,image,11,https://n2t.net/ark:/15052/f570c161-a0e9-4b20-83d7-24888b5c49d4,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q1904,Wikibase,Veghel - Pastoor van Haarenstraat 44 - Voorm. Nicolaasklooster,Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/d/dd/Veghel_-_Pastoor_van_Haarenstraat_44_-_Voorm._Nicolaasklooster.jpg
023cf90e-d3ff-5bc9-8fb6-c47303f1de60,image,11,https://n2t.net/ark:/15052/c6f452c9-f5c8-47e0-9c92-2be50d909940,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q1892,Wikibase,Voorburg zusterklooster (2),Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/c/ce/Voorburg_zusterklooster_%282%29.JPG
30e5e574-4d58-5fe5-93f1-a732a1f524e3,image,11,https://n2t.net/ark:/15052/bfda9448-9ca6-4c77-8187-43efab354e03,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q1899,Wikibase,Steenwijk-Vught (3),Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/f/f2/Steenwijk-Vught_%283%29.JPG
18180d88-4a6d-548c-b92e-654f1275f86e,image,11,https://n2t.net/ark:/15052/c47c12ac-be92-47cb-b61b-b5c0baeafeaf,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q1961,Wikibase,521183-FratersDondershuis,Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/0/03/521183-FratersDondershuis.JPG
b50c1a4f-f0a7-5c5c-b277-17178a4248cc,image,11,https://n2t.net/ark:/15052/4269250c-5579-4f73-a184-c529118958df,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q1763,Wikibase,"Demen, l'église",Primary,Nederlands,CC0,https://upload.wikimedia.org/wikipedia/commons/7/70/Demen%2C_l%27%C3%A9glise.jpg
b50c1a4f-f0a7-5c5c-b277-17178a4248cc,image,11,https://n2t.net/ark:/15052/9664e581-b718-43b4-92ce-21cc54f7f711,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q2078,Wikibase,WLM - 23dingenvoormusea - kerk in Demen (NB) aan de Maas (1),Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/5/59/WLM_-_23dingenvoormusea_-_kerk_in_Demen_%28NB%29_aan_de_Maas_%281%29.jpg
f57f48e8-74c4-53b3-b5be-7ba8394bf481,image,11,https://n2t.net/ark:/15052/a6ae47f6-496d-467c-9e04-0b08031fa31b,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q2206,Wikibase,"Lithoijen, l'église St.Remi",Primary,Nederlands,CC0,https://upload.wikimedia.org/wikipedia/commons/7/78/Lithoijen%2C_l%27%C3%A9glise_St.Remi.JPG
93eb1c89-4a6e-5d13-b18b-a50dd4211d71,image,11,https://n2t.net/ark:/15052/a054fb16-6ff2-4a82-a793-3f1163bada29,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q2037,Wikibase,"Herpen, l'église Saint Sébastien",Primary,Nederlands,CC0,https://upload.wikimedia.org/wikipedia/commons/c/c7/Herpen%2C_l%27%C3%A9glise_Saint_S%C3%A9bastien.JPG
ff215ded-6dcd-56cc-8722-0b6e585d5ac3,image,11,https://n2t.net/ark:/15052/947e7480-7505-4bc8-b9e1-44a50eb6649b,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q2069,Wikibase,"Dieden, l'ancienne église",Primary,Nederlands,CC0,https://upload.wikimedia.org/wikipedia/commons/c/c1/Dieden%2C_l%27ancienne_%C3%A9glise.jpg
d6910a89-5434-5ec1-a4a8-cf320e9226d3,image,11,https://n2t.net/ark:/15052/1e1d917a-906f-40b8-9699-71e06b62c124,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q2103,Wikibase,Overzicht zuidgevel met kerktoren - Deursen - 20339376 - RCE,Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/3/30/Overzicht_zuidgevel_met_kerktoren_-_Deursen_-_20339376_-_RCE.jpg
d66a8393-0d21-51b2-87ba-65080d5e3f98,image,11,https://n2t.net/ark:/15052/7f5a2a65-20a4-4a62-86a5-ad776ee4f293,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q2221,Wikibase,Dennenburg Rijksmonument 32780 de oude kerk,Primary,Nederlands,CC0,https://upload.wikimedia.org/wikipedia/commons/3/30/Dennenburg_Rijksmonument_32780_de_oude_kerk.JPG
e42dcedd-8ecd-56a8-97bf-3bf127b2c405,image,11,https://n2t.net/ark:/15052/2cbb7933-1f10-4226-905c-c67c5f100171,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q2006,Wikibase,"2006-08-23 15.39 Neerloon, kerk",Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/a/a6/2006-08-23_15.39_Neerloon%2C_kerk.JPG
88817008-8833-558c-9967-e8aea591402c,image,11,https://n2t.net/ark:/15052/cc5c79d6-d9c0-4a8c-8d6f-8a12a91ad486,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q2027,Wikibase,"Groot Koolwijk, chapelle Ste Anne",Primary,Nederlands,CC0,https://upload.wikimedia.org/wikipedia/commons/0/01/Groot_Koolwijk%2C_chapelle_Ste_Anne.JPG
0038e891-2394-52f1-9416-c8952c6e4eca,image,11,https://n2t.net/ark:/15052/a5498917-9545-47ab-846f-2843e41886c0,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q2143,Wikibase,"2008-03-23 11.17 Neerlangel, kerk",Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/d/d6/2008-03-23_11.17_Neerlangel%2C_kerk.JPG
df9576a3-7a55-501e-a460-ddd90356719a,image,11,https://n2t.net/ark:/15052/127e12bd-7d09-428c-8a6f-a2f13a259a77,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q2167,Wikibase,Ravenstein - Servetstraat 1,Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/b/b6/Ravenstein_-_Servetstraat_1.jpg
65430bde-92a6-5fb9-888a-ee40e8503e82,image,11,https://n2t.net/ark:/15052/359b9c03-281c-40db-89ee-fcac4178a139,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q1994,Wikibase,"Oijen, le temple desaffecté",Primary,Nederlands,CC0,https://upload.wikimedia.org/wikipedia/commons/4/4e/Oijen%2C_le_temple_desaffect%C3%A9.JPG
54e9cf54-8fab-5d54-835f-b12c2aa3ebf1,image,11,https://n2t.net/ark:/15052/ae21b852-9421-44aa-9d9c-576d0777e937,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q2187,Wikibase,"Exterieur OVERZICHT WESTGEVEL, ZUIDGEVEL - Lith - 20295985 - RCE",Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/5/5e/Exterieur_OVERZICHT_WESTGEVEL%2C_ZUIDGEVEL_-_Lith_-_20295985_-_RCE.jpg
bd6dc431-65ba-5116-9631-db1f9f0f3cee,image,11,https://n2t.net/ark:/15052/a47ad2c1-41d3-4fba-a523-ae201f0293ed,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q2147,Wikibase,Onze-Lieve-Vrouw van Altijddurende Bijstand in Breda,Primary,Nederlands,CC BY,https://upload.wikimedia.org/wikipedia/commons/e/eb/Onze-Lieve-Vrouw_van_Altijddurende_Bijstand_in_Breda.jpg
bd6dc431-65ba-5116-9631-db1f9f0f3cee,image,11,https://n2t.net/ark:/15052/1acff29c-e162-491a-a88e-ade6ea483ad4,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q1486,Wikibase,Overzicht zuidwestgevel met gedeelte rechter zijgevel pastorie - Breda - 20357808 - RCE,Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/d/dd/Overzicht_zuidwestgevel_met_gedeelte_rechter_zijgevel_pastorie_-_Breda_-_20357808_-_RCE.jpg
382b3cbd-9f7f-5927-93ad-0129dada9802,image,11,https://n2t.net/ark:/15052/20a43205-d98e-4986-8ce2-450cac2fa365,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q1476,Wikibase,Monasterysintagatha,Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/6/6d/Monasterysintagatha.jpg
5e855bff-41fa-5107-91d0-e86f3de29239,image,11,https://n2t.net/ark:/15052/709b72e5-b8aa-469b-a1b3-eac55fe55721,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q2300,Wikibase,Achel - Kluis 1 - de ‘Achelse Kluis’,Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/4/43/Achel_-_Kluis_1_-_de_%E2%80%98Achelse_Kluis%E2%80%99.JPG
b8b2bb55-83ab-504d-836d-2e24ca0d8d2a,image,11,https://n2t.net/ark:/15052/1ff1aab8-4bde-44e2-a8cb-a4d06d6fecd3,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q2309,Wikibase,"Ville de Megen 650 ans, couvent des franciscains",Primary,Nederlands,CC0,https://upload.wikimedia.org/wikipedia/commons/8/8f/Ville_de_Megen_650_ans%2C_couvent_des_franciscains.JPG
db1e228e-1041-57f5-87d3-9b8ab990c511,image,11,https://n2t.net/ark:/15052/f8468030-b72d-427f-b56c-83227f2dcfe4,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q1936,Wikibase,Zundert - Molenstraat 13 - Voormalig Klooster en Internaat,Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/1/19/Zundert_-_Molenstraat_13_-_Voormalig_Klooster_en_Internaat.jpg
e435a7eb-4f4c-576e-a846-7b7f1cbd33b1,image,11,https://n2t.net/ark:/15052/30e0d862-64fc-4ea4-b50e-feead9895784,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q6944,Wikibase,Sint-Remigiuskerk,Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/b/ba/Sint-Remigiuskerk_Baarle-Hertog.jpg
3a7f5141-a261-51cd-9e13-cef42edb80c3,image,11,https://n2t.net/ark:/15052/f0687d52-d00e-4613-aa0d-711aa2dd6fb4,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q6945,Wikibase,"St. Rumolduskerk, Zondereigen 6 Zondereigen - (Baarle-Hertog, 2006)",Primary,Nederlands,CC0,https://upload.wikimedia.org/wikipedia/commons/7/7d/St._Rumolduskerk%2C_Zondereigen_6_Zondereigen_-_%28Baarle-Hertog%2C_2006%29.jpg
b2611e85-988d-5c9a-b6bd-b8a5fbbc33e4,image,11,https://n2t.net/ark:/15052/9c161e0b-221d-43ad-a5f7-6bde2a3eedc2,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q1480,Wikibase,P1010713copyIJpelaar,Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/e/ed/P1010713copyIJpelaar.jpg
59f40488-8eb8-5abe-8c8a-98f66beb1fd0,image,11,https://n2t.net/ark:/15052/55dd19e8-a7f5-4ece-bfff-d4a5bc536710,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q6845,Wikibase,"Herpen, oratoire de Saint Sébastien",Primary,Nederlands,CC0,https://upload.wikimedia.org/wikipedia/commons/3/36/Herpen%2C_oratoire_de_Saint_Sébastien.JPG
59f40488-8eb8-5abe-8c8a-98f66beb1fd0,image,11,https://n2t.net/ark:/15052/6c0ba058-5142-46eb-9f04-15ec780d21d7,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q6842,Wikibase,"Heilig Huisje van Sint Sebastianus, Herpen 4",Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/4/44/Heilig_Huisje_van_Sint_Sebastianus%2C_Herpen_4.jpg
b706989f-3672-5a4f-9c7e-63027fbf0b30,image,11,https://n2t.net/ark:/15052/4bdc08ac-0512-41f9-b892-633617b515a3,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q6844,Wikibase,"Heilig Huisje St. Rochus (Wooijstraat), Herpen 4",Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/9/9a/Heilig_Huisje_St._Rochus_%28Wooijstraat%29%2C_Herpen_4.jpg
b706989f-3672-5a4f-9c7e-63027fbf0b30,image,11,https://n2t.net/ark:/15052/40282f0c-7a01-494f-afcd-d565bd72685c,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q6843,Wikibase,"Heilig Huisje St. Rochus (Wooijstraat), Herpen 8",Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/e/e9/Heilig_Huisje_St._Rochus_%28Wooijstraat%29%2C_Herpen_8.jpg
86a10b32-b551-520d-9c0b-49932a321878,image,11,https://n2t.net/ark:/15052/6287e326-567f-4bd8-87af-c41d77433b89,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q6841,Wikibase,"Heilig Huisje van St. Anna, Herpen 3",Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/0/0e/Heilig_Huisje_van_St._Anna%2C_Herpen_3.jpg
36070917-ed24-5ec3-9987-215e53a303fc,image,11,https://n2t.net/ark:/15052/c81a3858-9527-4bb2-b10d-2d9b6033bed7,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q2090,Wikibase,"Deursen, chapelle St.Roch",Primary,Nederlands,CC0,https://upload.wikimedia.org/wikipedia/commons/d/de/Deursen%2C_chapelle_St.Roch.jpg
ac3b715f-f34d-5aba-bff4-c6553adcff9f,image,11,https://n2t.net/ark:/15052/248dbed9-c45d-4111-b648-76c5e6ead295,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q6847,Wikibase,Bouwval vanuit het noord-westen - Keent - 20124342 - RCE,Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/4/45/Bouwval_vanuit_het_noord-westen_-_Keent_-_20124342_-_RCE.jpg
ac3b715f-f34d-5aba-bff4-c6553adcff9f,image,11,https://n2t.net/ark:/15052/494a5a34-541b-4b29-b3d1-fd8c7fc1c6bb,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q6846,Wikibase,Ruïne van de kapel van St. Antonius Abt,Primary,Nederlands,CC0,https://upload.wikimedia.org/wikipedia/commons/e/ec/Ruïne_van_de_kapel_van_St._Antonius_Abt.jpg?uselang=nl
c4221de4-e61a-51ea-96e1-20c89e0f56c3,image,11,https://n2t.net/ark:/15052/8466976c-eb63-448b-b0c1-49029b786054,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q6838,Wikibase,Sint-Antoniuskapel Deursen,Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/0/00/Sint-Antoniuskapel_Deursen.jpg
5436ed04-655d-5cbb-b1cc-1f506fab7e9a,image,11,https://n2t.net/ark:/15052/f78747bc-ba43-4518-8001-42d64a3319e5,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q6926,Wikibase,Kleuterschool Annonciaden,Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/5/57/Kleuterschool_Annonciaden.jpg
375294a4-9eb7-5a30-a0e2-db1a17807977,image,11,https://n2t.net/ark:/15052/3a98fd6c-c0a0-4171-9ff3-b51000ce6390,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q6946,Wikibase,Baarle-Nassau (Ulicoten) Roman Catholic Churchyard -1,Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/e/e0/Baarle-Nassau_%28Ulicoten%29_Roman_Catholic_Churchyard_-1.jpg
3543c41e-6ab3-5737-970b-cb980a36c069,image,11,https://n2t.net/ark:/15052/98fbcb4c-7566-4176-835f-7a4ad339ff54,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q2153,Wikibase,"Baarle Nassau, Onze Lieve Vrouw van Altijddurende bijstand foto5 2010-10-13 11.43",Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/3/3e/Baarle_Nassau%2C_Onze_Lieve_Vrouw_van_Altijddurende_bijstand_foto5_2010-10-13_11.43.JPG
7449e01b-53f2-5026-ae5c-b90e98f38884,image,11,https://n2t.net/ark:/15052/9c89e6e5-54b8-4b8e-8952-4bdaa00e31af,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q6912,Wikibase,"Kapel, Hs.Verhees - Ulicoten - 20211474",Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/0/0e/Kapel%2C_Hs.Verhees_-_Ulicoten_-_20211474_-_RCE.jpg
c0ad3f76-61eb-57ad-a28d-1447ca1ce3b2,image,11,https://n2t.net/ark:/15052/cb0ddc4e-2b15-43de-97a3-d0f2978de3a4,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q6914,Wikibase,Baarle-Hertog Turnhoutseweg zonder nummer - 150122 - onroerenderfgoed,Primary,Nederlands,CC BY,https://upload.wikimedia.org/wikipedia/commons/3/38/Baarle-Hertog_Turnhoutseweg_zonder_nummer_-_150122_-_onroerenderfgoed.jpg
04753a17-1d9d-51a3-a6d2-71e4596f0941,image,11,https://n2t.net/ark:/15052/282c77ed-0a38-4531-8d2a-2022d23ddcdd,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q6929,Wikibase,"Sint-Jozefkapel, Zondereigen 01",Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/1/1f/Sint-Jozefkapel%2C_Zondereigen_01.jpg
d35fe060-4f60-50f7-9962-90211a14f57f,image,11,https://n2t.net/ark:/15052/403c1e53-9784-4663-ac40-5183f8e22705,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q6932,Wikibase,Wegkapel Zondereigen,Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/4/4f/Wegkapel_Zondereigen.jpg
ff597f82-521e-535c-9523-8c788c4f01f7,image,11,https://n2t.net/ark:/15052/89967733-d2a9-4a8f-93f9-7bb1dd1e1127,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q6936,Wikibase,Baarle-Hertog Zondereigen 82-2 - 150125 - onroerenderfgoed,Primary,Nederlands,CC BY,https://upload.wikimedia.org/wikipedia/commons/5/5e/Baarle-Hertog_Zondereigen_82-2_-_150125_-_onroerenderfgoed.jpg
78ff4604-aac9-5e8e-811a-fae2153f79ec,image,11,https://n2t.net/ark:/15052/cd755083-a589-4ca1-8974-91ee1948e444,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q1637,Wikibase,St Annakerk P1060275,Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/1/16/St_Annakerk_P1060275.JPG
03524bc6-e785-5aa9-b4ef-0266e84348ea,image,11,https://n2t.net/ark:/15052/bc7813c8-7751-4914-b411-fab22585dc1d,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q1633,Wikibase,Sint-Annakapel (Molenschot) P1060268,Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/d/d9/Sint-Annakapel_%28Molenschot%29_P1060268.JPG
9d56ccdb-e5a7-5cf5-adb3-1e92c495ca11,image,11,https://n2t.net/ark:/15052/ab09ee40-743f-4386-9b56-e7ec4bac4cfb,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q2151,Wikibase,P1020249 copyMaria-Magdalenakerk,Primary,Nederlands,CC BY,https://upload.wikimedia.org/wikipedia/commons/3/30/P1020249_copyMaria-Magdalenakerk.jpg
4e390aed-0568-5c50-9e67-802705c5d1bd,image,11,https://n2t.net/ark:/15052/02a9bb7d-018c-409c-9039-7a00a0558030,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q1612,Wikibase,0784-WN005 Sint-Petrus' Bandenkerk P1060313,Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/c/c1/0784-WN005_Sint-Petrus%27_Bandenkerk_P1060313.jpg
0bb7082a-327d-5330-b6a0-251fd60824b6,image,11,https://n2t.net/ark:/15052/fe67d28a-7f55-432a-bf65-2be64fdb9aee,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q1927,Wikibase,"Monument 513711, Markt 22 Waalre",Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/f/f9/Monument_513711%2C_Markt_22_Waalre.jpg
e1f67a74-8110-5daa-8a49-3520418b0939,image,11,https://n2t.net/ark:/15052/eb58383c-ae21-431a-82bf-52391ee084c6,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q1926,Wikibase,Oude-Willibrorduskerk,Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/a/ad/Oude-Willibrorduskerk.jpg
4b86a2b4-aed2-563a-a8be-ec5271503fed,image,11,https://n2t.net/ark:/15052/7957f28c-e4f1-433b-aa93-abf8b1d8d190,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q2177,Wikibase,Kerk Aalst,Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/8/8d/Kerk_Aalst.JPG
ca6219e8-e960-5554-9459-7476b8e81bf0,image,11,https://n2t.net/ark:/15052/5eaedfe7-c52b-4720-9983-57d7c24badfd,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q7015,Wikibase,Zeeland Rijksmonument 519139 kerkhofkapel meet baarhuisje bij Kerkstraat 51,Primary,Nederlands,CC0,https://upload.wikimedia.org/wikipedia/commons/7/7f/Zeeland_Rijksmonument_519139_kerkhofkapel_meet_baarhuisje_bij_Kerkstraat_51_%282%29.JPG
